3.658167572139828572e+00
1.760292311306309188e+01
9.248112789438955872e+00
3.781253502702488944e+00
1.013315568795868060e+01
1.116962752376668000e+01
1.533788712200777482e+01
1.097857051865862488e+01
1.001652587629016544e+01
9.328649569491208382e+00
6.720941589744075628e+00
1.162090253454404021e+01
1.940580730891415229e+01
9.243228717749429890e+00
1.133003540311946367e+01
9.625619612516171486e+00
1.742315769333254138e+01
4.538686724454308319e+00
7.365921465588511907e+00
2.432635583048795347e+00
