2.772655808483649675e+00
1.274969334461304271e+01
6.505852115562675841e+00
4.837955059355836696e+00
3.705875434767673671e+00
1.030734007131538732e+01
1.808371260570135641e+00
3.372178172664052287e+00
5.651023943310946152e+00
1.808371260570135641e+00
1.337834991254544015e+01
7.639185351926310652e+00
3.739113779122227754e+00
9.794740888079099150e+00
5.112919621726734754e+00
8.039185351926310119e+00
1.761696310971766266e+01
1.023918533203962689e+01
1.631291965292754043e+01
3.905875434767672960e+00
