2.024706066072338118e+01
7.776115140244525215e+00
1.510309954484971406e+01
2.902001444842763078e+01
2.012291123450495078e+01
1.455427700239674849e+01
1.797941896824553298e+00
8.127754269325629721e+00
2.418931057319482392e+01
1.275605016451476104e+01
8.125457560760903419e+00
2.732667944931620241e+00
1.308046508105217676e+01
2.247882318929675449e+01
1.663419064672110981e+00
1.690505030706466272e+01
2.480651411108983950e+01
1.672874560604749661e+01
3.001189677884960716e+00
4.219903364724565620e+00
